task_id;hostname;hash;native_id;process;tag;name;status;exit;module;container;cpus;time;disk;memory;attempt;submit;start;complete;duration;realtime;queue;%cpu;%mem;rss;vmem;peak_rss;peak_vmem;rchar;wchar;syscr;syscw;read_bytes;write_bytes;vol_ctxt;inv_ctxt;workdir;scratch;error_action
175;-;a3/f8eb58;43857;NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:BEDTOOLS_GENOMECOV;SPT5_INPUT_REP1;NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:BEDTOOLS_GENOMECOV (SPT5_INPUT_REP1);COMPLETED;0;-;quay.io/biocontainers/bedtools:2.30.0--hc088bd4_0;2;21600000;-;6442450944;1;1742935042533;1742935082405;1742935082407;39874;1000;nf-core;123.2;0.0;12652544;34652160;12652544;34652160;12654445;6975679;125509;138752;0;3502080;47612;3;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/a3/f8eb585e0446873d93021c59fade0c;-;-
176;-;18/52fb16;43856;NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:BEDTOOLS_GENOMECOV;SPT5_T15_REP1;NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:BEDTOOLS_GENOMECOV (SPT5_T15_REP1);COMPLETED;0;-;quay.io/biocontainers/bedtools:2.30.0--hc088bd4_0;2;21600000;-;6442450944;1;1742935042475;1742935082397;1742935082405;39930;0;nf-core;128.2;0.0;13045760;39321600;13045760;39321600;8427187;4755200;87598;94705;0;2392064;460;0;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/18/52fb163032d39fc361d2b5d87cd1ad;-;-
172;-;0d/bdd8e1;43855;NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:HOMER_ANNOTATEPEAKS;SPT5_T15_REP2;NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:HOMER_ANNOTATEPEAKS (SPT5_T15_REP2);COMPLETED;0;-;quay.io/biocontainers/homer:4.11--pl526hc9558a2_3;2;21600000;-;6442450944;1;1742935038243;1742935082396;1742935087396;49153;3000;nf-core;101.8;0.3;299851776;369844224;299851776;369848320;58027327;6247986;8575;1264;0;6287360;34;13;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/0d/bdd8e18a86208d84c39c3ccde36906;-;-
177;-;5a/b56bd1;43859;NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:BEDTOOLS_GENOMECOV;SPT5_T0_REP1;NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:BEDTOOLS_GENOMECOV (SPT5_T0_REP1);COMPLETED;0;-;quay.io/biocontainers/bedtools:2.30.0--hc088bd4_0;2;21600000;-;6442450944;1;1742935042576;1742935087397;1742935087399;44823;1000;nf-core;127.7;0.0;12034048;39321600;12034048;39321600;6988399;3887422;70501;77846;0;1957888;380;0;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/5a/b56bd1c3038fdbc5f4cf7b9266a293;-;-
178;-;a3/0f8737;43858;NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:BEDTOOLS_GENOMECOV;SPT5_T15_REP2;NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:BEDTOOLS_GENOMECOV (SPT5_T15_REP2);COMPLETED;0;-;quay.io/biocontainers/bedtools:2.30.0--hc088bd4_0;2;21600000;-;6442450944;1;1742935042556;1742935087396;1742935087397;44841;0;nf-core;127.1;0.0;11968512;39321600;11968512;39321600;8477309;4793286;86112;95781;0;2412544;540;0;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/a3/0f87373b1a24f255ed100d0a689071;-;-
180;-;0c/835303;43861;NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:BEDTOOLS_GENOMECOV;SPT5_INPUT_REP2;NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:BEDTOOLS_GENOMECOV (SPT5_INPUT_REP2);COMPLETED;0;-;quay.io/biocontainers/bedtools:2.30.0--hc088bd4_0;2;21600000;-;6442450944;1;1742935042612;1742935087400;1742935092403;49791;1000;nf-core;126.4;0.0;10145792;34799616;10145792;34799616;13034632;7160247;132847;144594;0;3592192;1016;3;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/0c/8353030b929cce44d733363eceb74f;-;-
179;-;61/bed658;43860;NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:BEDTOOLS_GENOMECOV;SPT5_T0_REP2;NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:BEDTOOLS_GENOMECOV (SPT5_T0_REP2);COMPLETED;0;-;quay.io/biocontainers/bedtools:2.30.0--hc088bd4_0;2;21600000;-;6442450944;1;1742935042592;1742935087400;1742935092403;49811;0;nf-core;125.5;0.0;14528512;39321600;14528512;39321600;5954650;3173313;59114;63578;0;1601536;605;0;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/61/bed6588efaad33d0de897101753604;-;-
184;-;f7/fba7c2;43865;NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:MULTIQC_CUSTOM_PEAKS;SPT5_T15_REP2;NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:MULTIQC_CUSTOM_PEAKS (SPT5_T15_REP2);COMPLETED;0;-;quay.io/nf-core/ubuntu:20.04;2;7200000;-;4294967296;1;1742935067422;1742935102397;1742935102398;34976;8;nf-core;171.4;0.0;3133440;4079616;3133440;4087808;248077;71233;323;24;0;16384;6;0;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/f7/fba7c2138fa5fc2713869a020a7422;-;-
182;-;0c/1e6d55;43863;NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:MULTIQC_CUSTOM_PEAKS;SPT5_T0_REP2;NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:MULTIQC_CUSTOM_PEAKS (SPT5_T0_REP2);COMPLETED;0;-;quay.io/nf-core/ubuntu:20.04;2;7200000;-;4294967296;1;1742935062439;1742935092403;1742935102396;39957;8;nf-core;160.0;0.0;3166208;4079616;3166208;4087808;198983;46688;321;24;0;16384;6;1;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/0c/1e6d55f796d8b0c3b7005f95f94e8b;-;-
183;-;42/e6aeb8;43864;NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:MULTIQC_CUSTOM_PEAKS;SPT5_T0_REP1;NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:MULTIQC_CUSTOM_PEAKS (SPT5_T0_REP1);COMPLETED;0;-;quay.io/nf-core/ubuntu:20.04;2;7200000;-;4294967296;1;1742935062450;1742935092404;1742935102397;39947;7;nf-core;80.0;0.0;0;0;0;0;233582;63987;322;24;0;16384;5;0;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/42/e6aeb82ac99a24a5e65112cde913a8;-;-
181;-;b4/ecd622;43862;NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:MULTIQC_CUSTOM_PEAKS;SPT5_T15_REP1;NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:MULTIQC_CUSTOM_PEAKS (SPT5_T15_REP1);COMPLETED;0;-;quay.io/nf-core/ubuntu:20.04;2;7200000;-;4294967296;1;1742935062425;1742935087401;1742935102396;39971;8;nf-core;171.4;0.0;3158016;4079616;3158016;4087808;219680;57035;322;24;0;16384;6;0;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/b4/ecd62240e0b89e302c5b2fb0058a9c;-;-
186;-;d2/7ff0ba;43867;NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:UCSC_BEDGRAPHTOBIGWIG;SPT5_INPUT_REP1;NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:UCSC_BEDGRAPHTOBIGWIG (SPT5_INPUT_REP1);COMPLETED;0;-;quay.io/biocontainers/ucsc-bedgraphtobigwig:445--h954228d_0;1;14400000;-;6442450944;1;1742935082503;1742935102399;1742935117398;34895;0;nf-core;98.5;0.0;9744384;25362432;9744384;25366528;10525693;964232;325;216;0;974848;1;1;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/d2/7ff0baa53e084ea481dc3411512f8b;-;-
190;-;16/b0ca2a;43871;NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:UCSC_BEDGRAPHTOBIGWIG;SPT5_T0_REP2;NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:UCSC_BEDGRAPHTOBIGWIG (SPT5_T0_REP2);COMPLETED;0;-;quay.io/biocontainers/ucsc-bedgraphtobigwig:445--h954228d_0;1;14400000;-;6442450944;1;1742935092431;1742935117401;1742935117402;24971;0;nf-core;110.0;0.0;10055680;25468928;10149888;25735168;4822141;552717;238;128;0;561152;1;1;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/16/b0ca2a8c8957378e4e801ea4ad9a1d;-;-
185;-;9c/8eb2bc;43866;NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:UCSC_BEDGRAPHTOBIGWIG;SPT5_T15_REP1;NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:UCSC_BEDGRAPHTOBIGWIG (SPT5_T15_REP1);COMPLETED;0;-;quay.io/biocontainers/ucsc-bedgraphtobigwig:445--h954228d_0;1;14400000;-;6442450944;1;1742935082491;1742935102398;1742935117398;34907;0;nf-core;104.1;0.0;10350592;25665536;10444800;25735168;7194973;736819;274;165;0;745472;1;0;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/9c/8eb2bc535351a16dc7b6600c3e59bd;-;-
189;-;31/52556c;43869;NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:UCSC_BEDGRAPHTOBIGWIG;SPT5_T15_REP2;NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:UCSC_BEDGRAPHTOBIGWIG (SPT5_T15_REP2);COMPLETED;0;-;quay.io/biocontainers/ucsc-bedgraphtobigwig:445--h954228d_0;1;14400000;-;6442450944;1;1742935087473;1742935117399;1742935117400;29927;0;nf-core;102.1;0.0;10473472;25731072;10473472;25735168;7252102;750675;274;169;0;761856;1;0;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/31/52556c1f3e6170219530a97d69f486;-;-
188;-;ac/c37c58;43868;NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:UCSC_BEDGRAPHTOBIGWIG;SPT5_T0_REP1;NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:UCSC_BEDGRAPHTOBIGWIG (SPT5_T0_REP1);COMPLETED;0;-;quay.io/biocontainers/ucsc-bedgraphtobigwig:445--h954228d_0;1;14400000;-;6442450944;1;1742935087455;1742935102400;1742935117399;29944;0;nf-core;100.6;0.0;10178560;25468928;10272768;25735168;5893304;655753;253;148;0;663552;1;1;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/ac/c37c58e7754f548119be190c916ef7;-;-
191;-;73/c832be;43872;NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:UCSC_BEDGRAPHTOBIGWIG;SPT5_INPUT_REP2;NFCORE_CHIPSEQ:CHIPSEQ:BAM_BEDGRAPH_BIGWIG_BEDTOOLS_UCSC:UCSC_BEDGRAPHTOBIGWIG (SPT5_INPUT_REP2);COMPLETED;0;-;quay.io/biocontainers/ucsc-bedgraphtobigwig:445--h954228d_0;1;14400000;-;6442450944;1;1742935092444;1742935122397;1742935122406;29962;1000;nf-core;105.3;0.0;9818112;25362432;9818112;25366528;10802549;968242;328;218;0;978944;1;0;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/73/c832be36b90b84aadcf7f5d2c05ee1;-;-
171;-;74/78d9a1;43854;NFCORE_CHIPSEQ:CHIPSEQ:BED_CONSENSUS_QUANTIFY_QC_BEDTOOLS_FEATURECOUNTS_DESEQ2:MACS3_CONSENSUS;SPT5;NFCORE_CHIPSEQ:CHIPSEQ:BED_CONSENSUS_QUANTIFY_QC_BEDTOOLS_FEATURECOUNTS_DESEQ2:MACS3_CONSENSUS (SPT5);COMPLETED;0;-;quay.io/biocontainers/mulled-v2-2f48cc59b03027e31ead6d383fe1b8057785dd24:5d182f583f4696f4c4d9f3be93052811b383341f-0;2;21600000;-;4294967296;1;1742935037691;1742935067405;1742935202399;164708;2000;nf-core;133.3;0.1;86413312;1742684160;86413312;1742688256;13209867;852692;2431;3112;0;655360;25;15;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/74/78d9a17252b910550eb3aaea124744;-;-
173;-;df/8b93e4;43852;NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:PLOT_MACS3_QC;-;NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:PLOT_MACS3_QC;COMPLETED;0;-;quay.io/biocontainers/mulled-v2-ad9dd5f398966bf899ae05f8e7c54d0fb10cdfa7:05678da05b8e5a7a5130e90a9f9a6c585b965afa-0;2;21600000;-;6442450944;1;1742935037659;1742935067396;1742935207398;169739;3000;nf-core;197.1;0.2;134639616;1997324288;134639616;1997328384;14652253;434217;1803;129;0;450560;14;210;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/df/8b93e4216413b2276897d136a0e51e;-;-
187;-;c9/1a5d08;43870;NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:PLOT_HOMER_ANNOTATEPEAKS;-;NFCORE_CHIPSEQ:CHIPSEQ:BAM_PEAKS_CALL_QC_ANNOTATE_MACS3_HOMER:PLOT_HOMER_ANNOTATEPEAKS;COMPLETED;0;-;quay.io/biocontainers/mulled-v2-ad9dd5f398966bf899ae05f8e7c54d0fb10cdfa7:05678da05b8e5a7a5130e90a9f9a6c585b965afa-0;2;21600000;-;6442450944;1;1742935087495;1742935117400;1742935207399;119904;2000;nf-core;136.8;0.1;121724928;1721991168;121724928;1721995264;14931882;163380;1907;82;0;184320;20;81;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/c9/1a5d082ccdd9321c40e95373a8334c;-;-
193;-;89/9e6e76;43874;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX;SPT5_INPUT_REP1;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (SPT5_INPUT_REP1);COMPLETED;0;-;quay.io/biocontainers/deeptools:3.5.5--pyhdfd78af_0;2;21600000;-;6442450944;1;1742935117485;1742935122408;1742935272407;154922;150000;nf-core;188.0;0.3;222511104;5121077248;254386176;5157289984;245262456;65411706;48000;7191;0;24842240;541;8909;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/89/9e6e76ec619844a0f2f1b4ad300c80;-;-
192;-;09/a4cda6;43873;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX;SPT5_T15_REP1;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (SPT5_T15_REP1);COMPLETED;0;-;quay.io/biocontainers/deeptools:3.5.5--pyhdfd78af_0;2;21600000;-;6442450944;1;1742935117470;1742935122406;1742935272406;154936;153000;nf-core;190.9;0.3;221511680;5121040384;243060736;5152329728;242966833;62031227;47439;7117;0;21463040;472;9420;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/09/a4cda6a2bb8a8b2810fb4f8b191438;-;-
199;-;21/766a62;43879;NFCORE_CHIPSEQ:CHIPSEQ:BED_CONSENSUS_QUANTIFY_QC_BEDTOOLS_FEATURECOUNTS_DESEQ2:SUBREAD_FEATURECOUNTS;SPT5;NFCORE_CHIPSEQ:CHIPSEQ:BED_CONSENSUS_QUANTIFY_QC_BEDTOOLS_FEATURECOUNTS_DESEQ2:SUBREAD_FEATURECOUNTS (SPT5);COMPLETED;0;-;quay.io/biocontainers/subread:2.0.1--hed695b0_0;2;21600000;-;6442450944;1;1742935202504;1742935277401;1742935287408;84904;0;nf-core;99.7;0.0;13377536;220938240;13377536;288051200;21790551;76196;3320;109;0;81920;2;25;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/21/766a62ee4d3bb0c78987bb31db4f9f;-;-
198;-;a0/753ce7;43880;NFCORE_CHIPSEQ:CHIPSEQ:BED_CONSENSUS_QUANTIFY_QC_BEDTOOLS_FEATURECOUNTS_DESEQ2:HOMER_ANNOTATEPEAKS;SPT5;NFCORE_CHIPSEQ:CHIPSEQ:BED_CONSENSUS_QUANTIFY_QC_BEDTOOLS_FEATURECOUNTS_DESEQ2:HOMER_ANNOTATEPEAKS (SPT5);COMPLETED;0;-;quay.io/biocontainers/homer:4.11--pl526hc9558a2_3;2;21600000;-;6442450944;1;1742935202689;1742935287408;1742935297406;94717;6000;nf-core;97.8;0.4;332922880;378613760;332922880;379424768;58091879;6367947;8585;1286;0;6402048;39;189;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/a0/753ce7df25b37c7595a17c36962050;-;-
200;-;a1/a7c67a;43881;NFCORE_CHIPSEQ:CHIPSEQ:IGV;-;NFCORE_CHIPSEQ:CHIPSEQ:IGV;COMPLETED;0;-;quay.io/biocontainers/python:3.8.3;2;7200000;-;4294967296;1;1742935202746;1742935297407;1742935297408;94662;0;nf-core;92.3;0.0;2904064;11575296;2904064;11579392;713500;8813;369;34;0;40960;1;0;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/a1/a7c67a5b34a8ee8fcf9d13463c3406;-;-
201;-;58/20f64d;43882;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP;SPT5_T15_REP1;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP (SPT5_T15_REP1);COMPLETED;0;-;quay.io/biocontainers/deeptools:3.5.5--pyhdfd78af_0;2;14400000;-;6442450944;1;1742935272522;1742935302401;1742935322410;49888;18000;nf-core;104.3;0.4;334999552;2168180736;334999552;2168180736;51028193;2147490;7656;105;0;2166784;8;874;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/58/20f64db2e7dafca4a85bdd847bf1e1;-;-
202;-;2c/ddef44;43883;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP;SPT5_INPUT_REP1;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP (SPT5_INPUT_REP1);COMPLETED;0;-;quay.io/biocontainers/deeptools:3.5.5--pyhdfd78af_0;2;14400000;-;6442450944;1;1742935272546;1742935322411;1742935342410;69864;17000;nf-core;104.7;0.2;170602496;1870569472;249724928;1949868032;50649790;2742715;7550;115;0;2756608;14;282;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/2c/ddef4446660edff5e980db275b69bc;-;-
204;-;30/ededdf;43884;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTPROFILE;SPT5_INPUT_REP1;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTPROFILE (SPT5_INPUT_REP1);COMPLETED;0;-;quay.io/biocontainers/deeptools:3.5.5--pyhdfd78af_0;2;14400000;-;6442450944;1;1742935272562;1742935342411;1742935352410;79848;7000;nf-core;106.8;0.2;134930432;1968586752;214110208;2047885312;47949786;83058;6909;40;0;98304;12;606;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/30/ededdfb7a7ae6abc8ac9105294a0fa;-;-
203;-;42/c04477;43885;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTPROFILE;SPT5_T15_REP1;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTPROFILE (SPT5_T15_REP1);COMPLETED;0;-;quay.io/biocontainers/deeptools:3.5.5--pyhdfd78af_0;2;14400000;-;6442450944;1;1742935272573;1742935352410;1742935362404;89831;7000;nf-core;108.6;0.2;211644416;2044841984;211644416;2044841984;47676924;82592;6856;40;0;98304;12;227;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/42/c044776789d91fdd0916004741d436;-;-
195;-;c3/0e386e;43875;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX;SPT5_T0_REP1;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (SPT5_T0_REP1);COMPLETED;0;-;quay.io/biocontainers/deeptools:3.5.5--pyhdfd78af_0;2;21600000;-;6442450944;1;1742935117505;1742935207400;1742935387403;269898;178000;nf-core;193.7;0.3;210419712;5110226944;237772800;5144199168;245777887;59947303;48127;6805;0;19378176;412;18922;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/c3/0e386e456a4c10a7320eb7fd0bcd95;-;-
194;-;45/1ec73d;43876;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX;SPT5_T0_REP2;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (SPT5_T0_REP2);COMPLETED;0;-;quay.io/biocontainers/deeptools:3.5.5--pyhdfd78af_0;2;21600000;-;6442450944;1;1742935117518;1742935207401;1742935392404;274886;184000;nf-core;188.9;0.3;218394624;5117325312;246050816;5150670848;246587883;59624013;48325;6667;0;19054592;544;17820;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/45/1ec73d266a00d2ce19a131cc99efee;-;-
206;-;ef/762e57;43887;NFCORE_CHIPSEQ:CHIPSEQ:BED_CONSENSUS_QUANTIFY_QC_BEDTOOLS_FEATURECOUNTS_DESEQ2:ANNOTATE_BOOLEAN_PEAKS;SPT5;NFCORE_CHIPSEQ:CHIPSEQ:BED_CONSENSUS_QUANTIFY_QC_BEDTOOLS_FEATURECOUNTS_DESEQ2:ANNOTATE_BOOLEAN_PEAKS (SPT5);COMPLETED;0;-;docker.io/library/ubuntu:20.04;2;14400000;-;6442450944;1;1742935297515;1742935387403;1742935397414;99899;39;nf-core;64.9;0.0;3166208;4079616;3166208;4087808;1362792;1198558;629;313;0;602112;5;2;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/ef/762e57dba5128666ed27b0fe8173fb;-;-
196;-;c0/03244d;43877;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX;SPT5_T15_REP2;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (SPT5_T15_REP2);COMPLETED;0;-;quay.io/biocontainers/deeptools:3.5.5--pyhdfd78af_0;2;21600000;-;6442450944;1;1742935117528;1742935207402;1742935397412;279884;187000;nf-core;191.4;0.3;218546176;5112786944;246099968;5151330304;244058111;61750473;47706;7102;0;21196800;564;20082;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/c0/03244d94f25f0655e9790706d046ce;-;-
207;-;bc/fa2c1a;43889;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTPROFILE;SPT5_T0_REP1;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTPROFILE (SPT5_T0_REP1);COMPLETED;0;-;quay.io/biocontainers/deeptools:3.5.5--pyhdfd78af_0;2;14400000;-;6442450944;1;1742935387468;1742935397415;1742935402405;14937;6000;nf-core;123.2;0.1;116146176;1816166400;116146176;1834139648;47353114;82773;6778;40;0;98304;11;43;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/bc/fa2c1ac8602b675b2318ded6bd5f17;-;-
208;-;1c/3143a5;43888;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP;SPT5_T0_REP1;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP (SPT5_T0_REP1);COMPLETED;0;-;quay.io/biocontainers/deeptools:3.5.5--pyhdfd78af_0;2;14400000;-;6442450944;1;1742935387452;1742935397414;1742935412406;24954;14000;nf-core;109.1;0.2;170811392;1870725120;250204160;1950146560;50368510;1925758;7496;98;0;1945600;17;187;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/1c/3143a53a52e2d880b8854266b6c7f4;-;-
209;-;e2/24970a;43890;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP;SPT5_T0_REP2;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP (SPT5_T0_REP2);COMPLETED;0;-;quay.io/biocontainers/deeptools:3.5.5--pyhdfd78af_0;2;14400000;-;6442450944;1;1742935392482;1742935397416;1742935412418;19936;14000;nf-core;108.9;0.3;259960832;1990234112;259960832;1990234112;50560698;1689453;7551;92;0;1708032;21;180;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/e2/24970aa2f9fb8e92f4430dbd06468c;-;-
210;-;cb/28cad5;43891;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTPROFILE;SPT5_T0_REP2;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTPROFILE (SPT5_T0_REP2);COMPLETED;0;-;quay.io/biocontainers/deeptools:3.5.5--pyhdfd78af_0;2;14400000;-;6442450944;1;1742935392501;1742935407405;1742935412429;19928;6000;nf-core;120.8;0.1;124796928;1825570816;124796928;1834172416;47217622;83006;6753;40;0;98304;13;137;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/cb/28cad580648e6c5830a7664affe4c4;-;-
211;-;33/5228fd;43892;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTPROFILE;SPT5_T15_REP2;NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTPROFILE (SPT5_T15_REP2);COMPLETED;0;-;quay.io/biocontainers/deeptools:3.5.5--pyhdfd78af_0;2;14400000;-;6442450944;1;1742935397495;1742935412429;1742935417413;19918;5000;nf-core;127.8;0.2;212226048;2046078976;212226048;2046078976;47663279;82495;6848;40;0;102400;9;143;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/33/5228fd9fbfeba392a78a4780e815ff;-;-
